voyage_id,vessel_id,registry_craft_code,year,category,month_num,month_name,track_label
4925,1758,7005833067,2018,cargo,9,Sept,2018CargoSep335
4926,1758,7005833067,2018,cargo,9,Sept,2018CargoSep336
4927,1759,7023455243,2018,cargo,9,Sept,2018CargoSep337
4928,626,7122784544,2018,cargo,9,Sept,2018CargoSep338
4929,1760,7368045107,2018,cargo,9,Sept,2018CargoSep339
4930,1760,7368045107,2018,cargo,9,Sept,2018CargoSep340
4931,627,7373517403,2018,cargo,9,Sept,2018CargoSep341
4932,627,7373517403,2018,cargo,9,Sept,2018CargoSep342
4933,1450,7694430944,2018,cargo,9,Sept,2018CargoSep343
4934,1450,7694430944,2018,cargo,9,Sept,2018CargoSep344
4935,1761,7864571734,2018,cargo,9,Sept,2018CargoSep345
4936,1761,7864571734,2018,cargo,9,Sept,2018CargoSep346
4937,632,7887441680,2018,cargo,9,Sept,2018CargoSep347
4938,1762,8043405310,2018,cargo,9,Sept,2018CargoSep348
4939,1763,8064169463,2018,cargo,9,Sept,2018CargoSep349
4940,1670,8381493913,2018,cargo,9,Sept,2018CargoSep350
4941,1670,8381493913,2018,cargo,9,Sept,2018CargoSep351
4942,1670,8381493913,2018,cargo,9,Sept,2018CargoSep352
4943,1671,8387842626,2018,cargo,9,Sept,2018CargoSep353
4944,259,8570561133,2018,cargo,9,Sept,2018CargoSep354
4945,1764,8607537158,2018,cargo,9,Sept,2018CargoSep355
4946,1765,8679676717,2018,cargo,9,Sept,2018CargoSep356
4947,1459,8879006667,2018,cargo,9,Sept,2018CargoSep357
4948,1766,9040936031,2018,cargo,9,Sept,2018CargoSep358
4949,1767,9495978258,2018,cargo,9,Sept,2018CargoSep359
4950,1767,9495978258,2018,cargo,9,Sept,2018CargoSep360
4951,1767,9495978258,2018,cargo,9,Sept,2018CargoSep361
4952,827,9559639755,2018,cargo,9,Sept,2018CargoSep362
4953,1768,9724826516,2018,cargo,9,Sept,2018CargoSep363
4954,1675,9788051140,2018,cargo,9,Sept,2018CargoSep364
4955,1256,10221371809,2018,cargo,9,Sept,2018CargoSep365
4956,1011,10253186448,2018,cargo,9,Sept,2018CargoSep366
4957,1011,10253186448,2018,cargo,9,Sept,2018CargoSep367
4958,829,10285353943,2018,cargo,9,Sept,2018CargoSep368
4959,1677,10361259580,2018,cargo,9,Sept,2018CargoSep369
4960,1769,10426314593,2018,cargo,9,Sept,2018CargoSep370
4961,1769,10426314593,2018,cargo,9,Sept,2018CargoSep371
4962,1770,10668253330,2018,cargo,9,Sept,2018CargoSep372
4963,1770,10668253330,2018,cargo,9,Sept,2018CargoSep373
4964,1581,10797467767,2018,cargo,9,Sept,2018CargoSep374
4965,1771,10861387575,2018,cargo,9,Sept,2018CargoSep375
4966,835,11216785622,2018,cargo,9,Sept,2018CargoSep376
4967,1139,11285574593,2018,cargo,9,Sept,2018CargoSep377
4968,1139,11285574593,2018,cargo,9,Sept,2018CargoSep378
4969,1772,11408231416,2018,cargo,9,Sept,2018CargoSep379
4970,660,11416349627,2018,cargo,9,Sept,2018CargoSep380
4971,660,11416349627,2018,cargo,9,Sept,2018CargoSep381
4972,1773,11491952680,2018,cargo,9,Sept,2018CargoSep382
4973,1773,11491952680,2018,cargo,9,Sept,2018CargoSep383
4974,1774,11619751543,2018,cargo,9,Sept,2018CargoSep384
4975,1774,11619751543,2018,cargo,9,Sept,2018CargoSep385
4976,841,12085408984,2018,cargo,9,Sept,2018CargoSep386
4977,841,12085408984,2018,cargo,9,Sept,2018CargoSep387
4978,1775,12304876451,2018,cargo,9,Sept,2018CargoSep388
4979,1146,13912343441,2018,cargo,9,Sept,2018CargoSep389
4980,667,13943904203,2018,cargo,9,Sept,2018CargoSep390
4981,667,13943904203,2018,cargo,9,Sept,2018CargoSep391
4982,1776,14548820993,2018,cargo,9,Sept,2018CargoSep392
4983,1689,14745356811,2018,cargo,9,Sept,2018CargoSep393
4984,1689,14745356811,2018,cargo,9,Sept,2018CargoSep394
4985,1689,14745356811,2018,cargo,9,Sept,2018CargoSep395
4986,1777,14906020678,2018,cargo,9,Sept,2018CargoSep396
4987,1777,14906020678,2018,cargo,9,Sept,2018CargoSep397
4988,1778,1661673998,2018,fishing,4,Apr,2018FishingApr1
4989,2,END,2018,fishing,4,Apr,
4990,1779,82032681,2018,fishing,4,Apr,2018FishingApr2
4991,1780,84658124,2018,fishing,4,Apr,2018FishingApr3
4992,1781,84705645,2018,fishing,4,Apr,2018FishingApr4
4993,1782,1995871909,2018,fishing,4,Apr,2018FishingApr5
4994,1783,3221311970,2018,fishing,4,Apr,2018FishingApr6
4995,1784,6412781848,2018,fishing,4,Apr,2018FishingApr7
4996,1784,6412781848,2018,fishing,4,Apr,2018FishingApr8
4997,1785,8611284657,2018,fishing,4,Apr,2018FishingApr9
4998,1785,8611284657,2018,fishing,4,Apr,2018FishingApr10
4999,1785,8611284657,2018,fishing,4,Apr,2018FishingApr11
5000,1786,8684808066,2018,fishing,4,Apr,2018FishingApr12
5001,1787,8868184932,2018,fishing,4,Apr,2018FishingApr13
5002,1788,9716038406,2018,fishing,4,Apr,2018FishingApr14
5003,1789,11109422222,2018,fishing,4,Apr,2018FishingApr15
5004,1790,13773211925,2018,fishing,4,Apr,2018FishingApr16
5005,1785,8611284657,2018,fishing,12,Dec,2018FishingDec1
5006,2,END,2018,fishing,12,Dec,
5007,1785,8611284657,2018,fishing,12,Dec,2018FishingDec2
5008,1785,8611284657,2018,fishing,12,Dec,2018FishingDec3
5009,1785,8611284657,2018,fishing,12,Dec,2018FishingDec4
5010,1785,8611284657,2018,fishing,2,Feb,2018FishingFeb1
5011,2,END,2018,fishing,2,Feb,
5012,1785,8611284657,2018,fishing,2,Feb,2018FishingFeb2
5013,1785,8611284657,2018,fishing,2,Feb,2018FishingFeb3
5014,1785,8611284657,2018,fishing,2,Feb,2018FishingFeb4
5015,1785,8611284657,2018,fishing,1,Jan,2018FishingJan1
5016,2,END,2018,fishing,1,Jan,
5017,1785,8611284657,2018,fishing,1,Jan,2018FishingJan2
5018,1791,84708702,2018,fishing,7,Jul,2018FishingJul1
5019,2,END,2018,fishing,7,Jul,
5020,1783,3221311970,2018,fishing,7,Jul,2018FishingJul2
5021,1783,3221311970,2018,fishing,7,Jul,2018FishingJul3
5022,1792,5235018255,2018,fishing,7,Jul,2018FishingJul4
5023,1785,8611284657,2018,fishing,7,Jul,2018FishingJul5
5024,1785,8611284657,2018,fishing,7,Jul,2018FishingJul6
5025,1786,8684808066,2018,fishing,7,Jul,2018FishingJul7
5026,1793,14005801569,2018,fishing,7,Jul,2018FishingJul8
5027,1794,1804585366,2018,fishing,6,Jun,2018FishingJun1
5028,2,END,2018,fishing,6,Jun,
5029,1791,84708702,2018,fishing,6,Jun,2018FishingJun2
5030,1785,8611284657,2018,fishing,6,Jun,2018FishingJun3
5031,1785,8611284657,2018,fishing,6,Jun,2018FishingJun4
5032,1785,8611284657,2018,fishing,6,Jun,2018FishingJun5
5033,1785,8611284657,2018,fishing,6,Jun,2018FishingJun6
5034,1785,8611284657,2018,fishing,3,Mar,2018FishingMar1
5035,2,END,2018,fishing,3,Mar,
5036,1785,8611284657,2018,fishing,3,Mar,2018FishingMar2
5037,1785,8611284657,2018,fishing,3,Mar,2018FishingMar3
5038,1785,8611284657,2018,fishing,3,Mar,2018FishingMar4
5039,1780,84658124,2018,fishing,5,May,2018FishingMay1
5040,2,END,2018,fishing,5,May,
5041,1780,84658124,2018,fishing,5,May,2018FishingMay2
5042,1780,84658124,2018,fishing,5,May,2018FishingMay3
5043,1785,8611284657,2018,fishing,5,May,2018FishingMay4
5044,1785,8611284657,2018,fishing,5,May,2018FishingMay5
5045,1785,8611284657,2018,fishing,5,May,2018FishingMay6
5046,1785,8611284657,2018,fishing,5,May,2018FishingMay7
5047,1793,14005801569,2018,fishing,5,May,2018FishingMay8
5048,1785,8611284657,2018,fishing,11,Nov,2018FishingNov1
5049,2,END,2018,fishing,11,Nov,
5050,1785,8611284657,2018,fishing,11,Nov,2018FishingNov2
5051,1785,8611284657,2018,fishing,11,Nov,2018FishingNov3
5052,1785,8611284657,2018,fishing,11,Nov,2018FishingNov4
5053,1785,8611284657,2018,fishing,10,Oct,2018FishingOct1
5054,2,END,2018,fishing,10,Oct,
5055,1785,8611284657,2018,fishing,10,Oct,2018FishingOct2
5056,1795,10613852875,2018,fishing,10,Oct,2018FishingOct3
5057,1795,10613852875,2018,fishing,10,Oct,2018FishingOct4
5058,1795,10613852875,2018,fishing,10,Oct,2018FishingOct5
5059,1778,1661673998,2018,fishing,9,Sept,2018FishingSep1
5060,2,END,2018,fishing,9,Sept,
5061,1779,82032681,2018,fishing,9,Sept,2018FishingSep2
5062,1780,84658124,2018,fishing,9,Sept,2018FishingSep3
5063,1791,84708702,2018,fishing,9,Sept,2018FishingSep4
5064,1783,3221311970,2018,fishing,9,Sept,2018FishingSep5
5065,1796,3680176656,2018,fishing,9,Sept,2018FishingSep6
5066,1797,4881260393,2018,fishing,9,Sept,2018FishingSep7
5067,1798,6639249899,2018,fishing,9,Sept,2018FishingSep8
5068,1785,8611284657,2018,fishing,9,Sept,2018FishingSep9
5069,1785,8611284657,2018,fishing,9,Sept,2018FishingSep10
5070,1786,8684808066,2018,fishing,9,Sept,2018FishingSep11
5071,1787,8868184932,2018,fishing,9,Sept,2018FishingSep12
5072,1788,9716038406,2018,fishing,9,Sept,2018FishingSep13
5073,1789,11109422222,2018,fishing,9,Sept,2018FishingSep14
5074,1793,14005801569,2018,fishing,9,Sept,2018FishingSep15
5075,1799,1416154484,2018,passenger,4,Apr,2018PassengerApr1
5076,2,END,2018,passenger,4,Apr,
5077,1799,1416154484,2018,passenger,4,Apr,2018PassengerApr2
5078,1799,1416154484,2018,passenger,4,Apr,2018PassengerApr3
5079,1800,984812818,2018,passenger,12,Dec,2018PassengerDec1
5080,2,END,2018,passenger,12,Dec,
5081,1800,984812818,2018,passenger,12,Dec,2018PassengerDec2
5082,1800,984812818,2018,passenger,12,Dec,2018PassengerDec3
5083,1800,984812818,2018,passenger,12,Dec,2018PassengerDec4
5084,1800,984812818,2018,passenger,12,Dec,2018PassengerDec5
5085,1800,984812818,2018,passenger,12,Dec,2018PassengerDec6
5086,1800,984812818,2018,passenger,12,Dec,2018PassengerDec7
5087,1800,984812818,2018,passenger,12,Dec,2018PassengerDec8
5088,1800,984812818,2018,passenger,12,Dec,2018PassengerDec9
5089,1800,984812818,2018,passenger,12,Dec,2018PassengerDec10
5090,1801,1000256058,2018,passenger,12,Dec,2018PassengerDec11
5091,1801,1000256058,2018,passenger,12,Dec,2018PassengerDec12
5092,1801,1000256058,2018,passenger,12,Dec,2018PassengerDec13
5093,1801,1000256058,2018,passenger,12,Dec,2018PassengerDec14
5094,1802,1068122838,2018,passenger,12,Dec,2018PassengerDec15
5095,1802,1068122838,2018,passenger,12,Dec,2018PassengerDec16
5096,1803,1604432494,2018,passenger,12,Dec,2018PassengerDec17
5097,1803,1604432494,2018,passenger,12,Dec,2018PassengerDec18
5098,1803,1604432494,2018,passenger,12,Dec,2018PassengerDec19
5099,1803,1604432494,2018,passenger,12,Dec,2018PassengerDec20
5100,1804,1679646841,2018,passenger,12,Dec,2018PassengerDec21
5101,1805,242695151,2018,passenger,2,Feb,2018PassengerFeb1
5102,2,END,2018,passenger,2,Feb,
5103,1805,242695151,2018,passenger,2,Feb,2018PassengerFeb2
5104,1806,401849228,2018,passenger,2,Feb,2018PassengerFeb3
5105,1806,401849228,2018,passenger,2,Feb,2018PassengerFeb4
5106,1807,423876776,2018,passenger,2,Feb,2018PassengerFeb5
5107,1808,443581334,2018,passenger,2,Feb,2018PassengerFeb6
5108,1808,443581334,2018,passenger,2,Feb,2018PassengerFeb7
5109,1808,443581334,2018,passenger,2,Feb,2018PassengerFeb8
5110,1809,451661132,2018,passenger,2,Feb,2018PassengerFeb9
5111,1809,451661132,2018,passenger,2,Feb,2018PassengerFeb10
5112,1810,861619288,2018,passenger,2,Feb,2018PassengerFeb11
5113,1810,861619288,2018,passenger,2,Feb,2018PassengerFeb12
5114,1810,861619288,2018,passenger,2,Feb,2018PassengerFeb13
5115,1800,984812818,2018,passenger,2,Feb,2018PassengerFeb14
5116,1800,984812818,2018,passenger,2,Feb,2018PassengerFeb15
5117,1800,984812818,2018,passenger,2,Feb,2018PassengerFeb16
5118,1800,984812818,2018,passenger,2,Feb,2018PassengerFeb17
5119,1800,984812818,2018,passenger,2,Feb,2018PassengerFeb18
5120,1800,984812818,2018,passenger,2,Feb,2018PassengerFeb19
5121,1800,984812818,2018,passenger,2,Feb,2018PassengerFeb20
5122,1811,1415237817,2018,passenger,2,Feb,2018PassengerFeb21
5123,1812,1820286212,2018,passenger,2,Feb,2018PassengerFeb22
5124,1812,1820286212,2018,passenger,2,Feb,2018PassengerFeb23
5125,1812,1820286212,2018,passenger,2,Feb,2018PassengerFeb24
5126,1813,12302114,2018,passenger,1,Jan,2018PassengerJan1
5127,2,END,2018,passenger,1,Jan,
5128,1813,12302114,2018,passenger,1,Jan,2018PassengerJan2
5129,1814,14797997,2018,passenger,1,Jan,2018PassengerJan3
5130,1800,984812818,2018,passenger,1,Jan,2018PassengerJan4
5131,1800,984812818,2018,passenger,1,Jan,2018PassengerJan5
5132,1800,984812818,2018,passenger,1,Jan,2018PassengerJan6
5133,1800,984812818,2018,passenger,1,Jan,2018PassengerJan7
5134,1800,984812818,2018,passenger,1,Jan,2018PassengerJan8
5135,1800,984812818,2018,passenger,1,Jan,2018PassengerJan9
5136,1800,984812818,2018,passenger,1,Jan,2018PassengerJan10
5137,1800,984812818,2018,passenger,1,Jan,2018PassengerJan11
5138,1800,984812818,2018,passenger,1,Jan,2018PassengerJan12
5139,1800,984812818,2018,passenger,1,Jan,2018PassengerJan13
5140,1800,984812818,2018,passenger,1,Jan,2018PassengerJan14
5141,1804,1679646841,2018,passenger,1,Jan,2018PassengerJan15
5142,1804,1679646841,2018,passenger,1,Jan,2018PassengerJan16
5143,1804,1679646841,2018,passenger,1,Jan,2018PassengerJan17
5144,1815,2855206865,2018,passenger,1,Jan,2018PassengerJan18
5145,1815,2855206865,2018,passenger,1,Jan,2018PassengerJan19
5146,1815,2855206865,2018,passenger,1,Jan,2018PassengerJan20
5147,1816,2861919798,2018,passenger,1,Jan,2018PassengerJan21
5148,1816,2861919798,2018,passenger,1,Jan,2018PassengerJan22
5149,1817,8204,2018,passenger,6,Jun,2018PassengerJun1
5150,2,END,2018,passenger,6,Jun,
5151,1817,8204,2018,passenger,6,Jun,2018PassengerJun2
5152,1818,1568042768,2018,passenger,3,Mar,2018PassengerMar1
5153,2,END,2018,passenger,3,Mar,
5154,1818,1568042768,2018,passenger,3,Mar,2018PassengerMar2
5155,1814,14797997,2018,passenger,3,Mar,2018PassengerMar3
5156,1806,401849228,2018,passenger,3,Mar,2018PassengerMar4
5157,1800,984812818,2018,passenger,3,Mar,2018PassengerMar5
5158,1811,1415237817,2018,passenger,3,Mar,2018PassengerMar6
5159,1819,7941762116,2018,passenger,3,Mar,2018PassengerMar7
5160,1819,7941762116,2018,passenger,3,Mar,2018PassengerMar8
5161,1817,8204,2018,passenger,5,May,2018PassengerMay1
5162,2,END,2018,passenger,5,May,
5163,1817,8204,2018,passenger,5,May,2018PassengerMay2
5164,1817,8204,2018,passenger,5,May,2018PassengerMay3
5165,1817,8204,2018,passenger,11,Nov,2018PassengerNov1
5166,2,END,2018,passenger,11,Nov,
5167,1817,8204,2018,passenger,11,Nov,2018PassengerNov2
5168,1817,8204,2018,passenger,11,Nov,2018PassengerNov3
5169,1820,9355275638,2018,passenger,11,Nov,2018PassengerNov4
5170,1817,8204,2018,passenger,10,Oct,2018PassengerOct1
5171,2,END,2018,passenger,10,Oct,
5172,1817,8204,2018,passenger,10,Oct,2018PassengerOct2
5173,1817,8204,2018,passenger,10,Oct,2018PassengerOct3
5174,1817,8204,2018,passenger,10,Oct,2018PassengerOct4
5175,1817,8204,2018,passenger,10,Oct,2018PassengerOct5
5176,1817,8204,2018,passenger,10,Oct,2018PassengerOct6
5177,1817,8204,2018,passenger,10,Oct,2018PassengerOct7
5178,1799,1416154484,2018,passenger,10,Oct,2018PassengerOct8
5179,1799,1416154484,2018,passenger,10,Oct,2018PassengerOct9
5180,1799,1416154484,2018,passenger,10,Oct,2018PassengerOct10
5181,1821,5275755338,2018,passenger,10,Oct,2018PassengerOct11
5182,1822,10343946875,2018,passenger,10,Oct,2018PassengerOct12
5183,1822,10343946875,2018,passenger,10,Oct,2018PassengerOct13
5184,1823,2091316809,2018,tanker,4,Apr,2018TankerApr1
5185,2,END,2018,tanker,4,Apr,
5186,1824,2053900941,2018,tanker,4,Apr,2018TankerApr2
5187,1825,2042307690,2018,tanker,4,Apr,2018TankerApr3
5188,1826,4820,2018,tanker,4,Apr,2018TankerApr4
5189,1827,7120,2018,tanker,4,Apr,2018TankerApr5
5190,1827,7120,2018,tanker,4,Apr,2018TankerApr6
5191,1827,7120,2018,tanker,4,Apr,2018TankerApr7
5192,1827,7120,2018,tanker,4,Apr,2018TankerApr8
5193,1827,7120,2018,tanker,4,Apr,2018TankerApr9
5194,1828,7537,2018,tanker,4,Apr,2018TankerApr10
5195,1829,1233140,2018,tanker,4,Apr,2018TankerApr11
5196,1830,1861955,2018,tanker,4,Apr,2018TankerApr12
5197,1831,3732934,2018,tanker,4,Apr,2018TankerApr13
5198,1831,3732934,2018,tanker,4,Apr,2018TankerApr14
5199,1832,12189335,2018,tanker,4,Apr,2018TankerApr15
5200,1832,12189335,2018,tanker,4,Apr,2018TankerApr16
5201,1832,12189335,2018,tanker,4,Apr,2018TankerApr17
5202,1833,15420430,2018,tanker,4,Apr,2018TankerApr18
5203,1833,15420430,2018,tanker,4,Apr,2018TankerApr19
5204,1833,15420430,2018,tanker,4,Apr,2018TankerApr20
5205,1833,15420430,2018,tanker,4,Apr,2018TankerApr21
5206,1834,35130520,2018,tanker,4,Apr,2018TankerApr22
5207,1835,40607119,2018,tanker,4,Apr,2018TankerApr23
5208,1836,80167659,2018,tanker,4,Apr,2018TankerApr24
5209,1836,80167659,2018,tanker,4,Apr,2018TankerApr25
5210,1837,106534113,2018,tanker,4,Apr,2018TankerApr26
5211,1837,106534113,2018,tanker,4,Apr,2018TankerApr27
5212,1838,198949772,2018,tanker,4,Apr,2018TankerApr28
5213,1839,275528537,2018,tanker,4,Apr,2018TankerApr29
5214,1840,357181424,2018,tanker,4,Apr,2018TankerApr30
5215,1841,372848358,2018,tanker,4,Apr,2018TankerApr31
5216,1842,551837873,2018,tanker,4,Apr,2018TankerApr32
5217,1843,606252836,2018,tanker,4,Apr,2018TankerApr33
5218,1844,744560375,2018,tanker,4,Apr,2018TankerApr34
5219,1845,930273767,2018,tanker,4,Apr,2018TankerApr35
5220,1845,930273767,2018,tanker,4,Apr,2018TankerApr36
5221,1846,955718693,2018,tanker,4,Apr,2018TankerApr37
5222,1847,1100398869,2018,tanker,4,Apr,2018TankerApr38
5223,1847,1100398869,2018,tanker,4,Apr,2018TankerApr39
5224,1848,1153518282,2018,tanker,4,Apr,2018TankerApr40
5225,1848,1153518282,2018,tanker,4,Apr,2018TankerApr41
5226,1848,1153518282,2018,tanker,4,Apr,2018TankerApr42
5227,1849,1183934528,2018,tanker,4,Apr,2018TankerApr43
5228,1850,1185000201,2018,tanker,4,Apr,2018TankerApr44
5229,1851,1470133969,2018,tanker,4,Apr,2018TankerApr45
5230,1852,1494241346,2018,tanker,4,Apr,2018TankerApr46
5231,1853,1496251119,2018,tanker,4,Apr,2018TankerApr47
5232,1854,1531970420,2018,tanker,4,Apr,2018TankerApr48
5233,1855,2139944443,2018,tanker,4,Apr,2018TankerApr49
5234,1856,2818409082,2018,tanker,4,Apr,2018TankerApr50
5235,1857,2825389379,2018,tanker,4,Apr,2018TankerApr51
5236,1858,3144709569,2018,tanker,4,Apr,2018TankerApr52
5237,1858,3144709569,2018,tanker,4,Apr,2018TankerApr53
5238,1859,3278301746,2018,tanker,4,Apr,2018TankerApr54
5239,1860,3736927252,2018,tanker,4,Apr,2018TankerApr55
5240,1860,3736927252,2018,tanker,4,Apr,2018TankerApr56
5241,1861,4824406157,2018,tanker,4,Apr,2018TankerApr57
5242,1862,4897459409,2018,tanker,4,Apr,2018TankerApr58
5243,1863,5485476919,2018,tanker,4,Apr,2018TankerApr59
5244,1863,5485476919,2018,tanker,4,Apr,2018TankerApr60
5245,1864,5635417051,2018,tanker,4,Apr,2018TankerApr61
5246,1865,5668971369,2018,tanker,4,Apr,2018TankerApr62
5247,1866,5906213243,2018,tanker,4,Apr,2018TankerApr63
5248,1867,6101455265,2018,tanker,4,Apr,2018TankerApr64
5249,1868,6592724278,2018,tanker,4,Apr,2018TankerApr65
5250,1869,7085181736,2018,tanker,4,Apr,2018TankerApr66
5251,1870,7222056773,2018,tanker,4,Apr,2018TankerApr67
5252,1871,7285508809,2018,tanker,4,Apr,2018TankerApr68
5253,1871,7285508809,2018,tanker,4,Apr,2018TankerApr69
5254,1871,7285508809,2018,tanker,4,Apr,2018TankerApr70
5255,1872,7371908012,2018,tanker,4,Apr,2018TankerApr71
5256,1873,7519612469,2018,tanker,4,Apr,2018TankerApr72
5257,1874,8064418564,2018,tanker,4,Apr,2018TankerApr73
5258,1875,8355572831,2018,tanker,4,Apr,2018TankerApr74
5259,1876,8425024225,2018,tanker,4,Apr,2018TankerApr75
5260,1877,8959985497,2018,tanker,4,Apr,2018TankerApr76
5261,1877,8959985497,2018,tanker,4,Apr,2018TankerApr77
5262,1878,8983713912,2018,tanker,4,Apr,2018TankerApr78
5263,1879,9089522164,2018,tanker,4,Apr,2018TankerApr79
5264,1880,9171075483,2018,tanker,4,Apr,2018TankerApr80
5265,1880,9171075483,2018,tanker,4,Apr,2018TankerApr81
5266,1881,9690568521,2018,tanker,4,Apr,2018TankerApr82
5267,1882,9911219044,2018,tanker,4,Apr,2018TankerApr83
5268,1883,10002374975,2018,tanker,4,Apr,2018TankerApr84
5269,1884,10163534912,2018,tanker,4,Apr,2018TankerApr85
5270,1885,10530404003,2018,tanker,4,Apr,2018TankerApr86
5271,1885,10530404003,2018,tanker,4,Apr,2018TankerApr87
5272,1886,11264873865,2018,tanker,4,Apr,2018TankerApr88
5273,1887,11416622114,2018,tanker,4,Apr,2018TankerApr89
5274,1888,11540143782,2018,tanker,4,Apr,2018TankerApr90
5275,1889,11773756732,2018,tanker,4,Apr,2018TankerApr91
5276,1890,11796767505,2018,tanker,4,Apr,2018TankerApr92
5277,1891,11813967023,2018,tanker,4,Apr,2018TankerApr93
5278,1891,11813967023,2018,tanker,4,Apr,2018TankerApr94
5279,1891,11813967023,2018,tanker,4,Apr,2018TankerApr95
5280,1892,11910376387,2018,tanker,4,Apr,2018TankerApr96
5281,1892,11910376387,2018,tanker,4,Apr,2018TankerApr97
5282,1893,11968285191,2018,tanker,4,Apr,2018TankerApr98
5283,1894,12101625286,2018,tanker,4,Apr,2018TankerApr99
5284,1895,12264651845,2018,tanker,4,Apr,2018TankerApr100
5285,1896,12409155355,2018,tanker,4,Apr,2018TankerApr101
5286,1897,12566767836,2018,tanker,4,Apr,2018TankerApr102
5287,1898,13710573719,2018,tanker,4,Apr,2018TankerApr103
5288,1898,13710573719,2018,tanker,4,Apr,2018TankerApr104
5289,1898,13710573719,2018,tanker,4,Apr,2018TankerApr105
5290,1899,2059118155,2018,tanker,8,Aug,2018TankerAug1
5291,2,END,2018,tanker,8,Aug,
5292,1900,2028709039,2018,tanker,8,Aug,2018TankerAug2
5293,1828,7537,2018,tanker,8,Aug,2018TankerAug3
5294,1901,1232374,2018,tanker,8,Aug,2018TankerAug4
5295,1833,15420430,2018,tanker,8,Aug,2018TankerAug5
5296,1833,15420430,2018,tanker,8,Aug,2018TankerAug6
5297,1902,78034974,2018,tanker,8,Aug,2018TankerAug7
5298,1902,78034974,2018,tanker,8,Aug,2018TankerAug8
5299,1903,85457776,2018,tanker,8,Aug,2018TankerAug9
5300,1837,106534113,2018,tanker,8,Aug,2018TankerAug10
5301,1904,222173626,2018,tanker,8,Aug,2018TankerAug11
5302,1905,275909622,2018,tanker,8,Aug,2018TankerAug12
5303,1906,324248933,2018,tanker,8,Aug,2018TankerAug13
5304,1907,363935094,2018,tanker,8,Aug,2018TankerAug14
5305,1907,363935094,2018,tanker,8,Aug,2018TankerAug15
5306,1841,372848358,2018,tanker,8,Aug,2018TankerAug16
5307,1908,438947477,2018,tanker,8,Aug,2018TankerAug17
5308,1909,449956969,2018,tanker,8,Aug,2018TankerAug18
5309,1909,449956969,2018,tanker,8,Aug,2018TankerAug19
5310,1909,449956969,2018,tanker,8,Aug,2018TankerAug20
5311,1910,602882601,2018,tanker,8,Aug,2018TankerAug21
5312,1910,602882601,2018,tanker,8,Aug,2018TankerAug22
5313,1911,616226779,2018,tanker,8,Aug,2018TankerAug23
5314,1911,616226779,2018,tanker,8,Aug,2018TankerAug24
5315,1912,761865653,2018,tanker,8,Aug,2018TankerAug25
5316,1913,789489990,2018,tanker,8,Aug,2018TankerAug26
5317,1914,854162600,2018,tanker,8,Aug,2018TankerAug27
5318,1845,930273767,2018,tanker,8,Aug,2018TankerAug28
5319,1915,1032555377,2018,tanker,8,Aug,2018TankerAug29
5320,1915,1032555377,2018,tanker,8,Aug,2018TankerAug30
5321,1916,1073732331,2018,tanker,8,Aug,2018TankerAug31
5322,1917,1079702930,2018,tanker,8,Aug,2018TankerAug32
5323,1917,1079702930,2018,tanker,8,Aug,2018TankerAug33
5324,1918,1080816829,2018,tanker,8,Aug,2018TankerAug34
5325,1918,1080816829,2018,tanker,8,Aug,2018TankerAug35
5326,1919,1101277903,2018,tanker,8,Aug,2018TankerAug36
5327,1848,1153518282,2018,tanker,8,Aug,2018TankerAug37
5328,1920,1188511586,2018,tanker,8,Aug,2018TankerAug38
5329,1921,1188980155,2018,tanker,8,Aug,2018TankerAug39
5330,1921,1188980155,2018,tanker,8,Aug,2018TankerAug40
5331,1921,1188980155,2018,tanker,8,Aug,2018TankerAug41
5332,1922,1193406374,2018,tanker,8,Aug,2018TankerAug42
5333,1923,1207065490,2018,tanker,8,Aug,2018TankerAug43
5334,1923,1207065490,2018,tanker,8,Aug,2018TankerAug44
5335,1924,1258762847,2018,tanker,8,Aug,2018TankerAug45
5336,1924,1258762847,2018,tanker,8,Aug,2018TankerAug46
5337,1925,1291681510,2018,tanker,8,Aug,2018TankerAug47
5338,1926,1447401856,2018,tanker,8,Aug,2018TankerAug48
5339,1926,1447401856,2018,tanker,8,Aug,2018TankerAug49
5340,1927,1647293412,2018,tanker,8,Aug,2018TankerAug50
5341,1928,1686555459,2018,tanker,8,Aug,2018TankerAug51
5342,1928,1686555459,2018,tanker,8,Aug,2018TankerAug52
5343,1929,2054503530,2018,tanker,8,Aug,2018TankerAug53
5344,1929,2054503530,2018,tanker,8,Aug,2018TankerAug54
5345,1930,2129960782,2018,tanker,8,Aug,2018TankerAug55
5346,1931,3045086420,2018,tanker,8,Aug,2018TankerAug56
5347,1931,3045086420,2018,tanker,8,Aug,2018TankerAug57
5348,1932,3236451447,2018,tanker,8,Aug,2018TankerAug58
5349,1933,4319837048,2018,tanker,8,Aug,2018TankerAug59
5350,1933,4319837048,2018,tanker,8,Aug,2018TankerAug60
5351,1934,4412268540,2018,tanker,8,Aug,2018TankerAug61
5352,1935,4443957112,2018,tanker,8,Aug,2018TankerAug62
5353,1936,4638474518,2018,tanker,8,Aug,2018TankerAug63
5354,1937,4992516974,2018,tanker,8,Aug,2018TankerAug64
5355,1938,6055425440,2018,tanker,8,Aug,2018TankerAug65
5356,1938,6055425440,2018,tanker,8,Aug,2018TankerAug66
5357,1939,2106576265,2018,tanker,12,Dec,2018TankerDec1
